T0	T3	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19
1	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0
1	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0

0,3,6,8,10,12,14,16,18
1,4,6,8,10,12,14,16,18
2,5,6,8,10,12,14,16,18
0,3,6,8,10,12,15,17,19
1,4,6,8,10,12,15,17,19
2,5,6,8,10,12,15,17,19


0,3,7,9,11,13,14,16,18
1,4,7,9,11,13,14,16,18
2,5,7,9,11,13,14,16,18
0,3,7,9,11,13,15,17,19
1,4,7,9,11,13,15,17,19
2,5,7,9,11,13,15,17,19
